id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,taxon_id
8871862,2017/11/18 AM +0730,2017-07-18,2017-07-17 21:30:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:30 +0530,2020-07-17 19:34:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871862,https://inaturalist-open-data.s3.amazonaws.com/photos/11929405/medium.jpeg?1511171649,NA,3,0,FALSE,NA,sentosa cove singapore,1.246191,103.842285,33,33,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8871863,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:30 +0530,2020-12-01 19:11:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871863,https://inaturalist-open-data.s3.amazonaws.com/photos/11929407/medium.jpeg?1511171677,NA,3,0,FALSE,NA,sentosa cove singapore,1.246288,103.842307,33,33,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
8871864,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:30 +0530,2019-08-14 18:35:17 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871864,https://inaturalist-open-data.s3.amazonaws.com/photos/11929611/medium.jpeg?1511173789,NA,1,0,FALSE,NA,mt serapong singapore,1.249187,103.833933,530,530,FALSE,NA,NA,Little Branded Swift,Pelopidas agna,Little Branded Swift,322529
8871866,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:31 +0530,2021-03-14 05:58:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871866,https://inaturalist-open-data.s3.amazonaws.com/photos/11929413/medium.jpeg?1511171702,NA,3,0,FALSE,NA,mt serapong singapore,1.25056,103.833761,530,530,FALSE,NA,NA,Yellow-striped Flutterer,Rhyothemis phyllis,Yellow-Barred Flutterer,149704
8871867,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:31 +0530,2020-07-17 19:21:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871867,https://inaturalist-open-data.s3.amazonaws.com/photos/11929408/medium.jpeg?1511171688,NA,3,0,FALSE,NA,mt serapong singapore,1.248844,103.834276,530,530,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
8871868,2017/11/18 12:01 AM +0730,2017-11-18,2017-11-17 22:01:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:32 +0530,2020-06-24 20:43:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871868,https://inaturalist-open-data.s3.amazonaws.com/photos/11929415/medium.jpeg?1511171732,NA,2,0,FALSE,NA,mt serapong singapore,1.249016,103.833933,530,530,FALSE,NA,NA,Malayan,Megisba malaya sikkima,Malayan,358768
8871869,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:32 +0530,2019-08-24 16:28:46 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871869,https://inaturalist-open-data.s3.amazonaws.com/photos/11929416/medium.jpeg?1511171743,NA,1,0,FALSE,NA,mt serapong singapore,1.249531,103.833933,530,530,FALSE,NA,NA,Dark Malayan Sixline Blue,Nacaduba calauria malayica,Dark Malayan Sixline Blue,498176
8871870,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:32 +0530,2020-06-24 20:43:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871870,https://inaturalist-open-data.s3.amazonaws.com/photos/11929418/medium.jpeg?1511171758,NA,2,0,FALSE,NA,mt serapong singapore,1.249187,103.834448,530,530,FALSE,NA,NA,Malayan,Megisba malaya sikkima,Malayan,358768
8871871,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:33 +0530,2020-07-24 16:07:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871871,https://inaturalist-open-data.s3.amazonaws.com/photos/11929419/medium.jpeg?1511171769,NA,3,0,FALSE,NA,mt serapong singapore,1.250732,103.833246,530,530,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
8871872,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:33 +0530,2020-07-24 15:56:23 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871872,https://inaturalist-open-data.s3.amazonaws.com/photos/11929422/medium.jpeg?1511171785,NA,3,0,FALSE,NA,mt serapong singapore,1.249702,103.83359,530,530,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
8871873,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:33 +0530,2020-07-24 15:58:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871873,https://inaturalist-open-data.s3.amazonaws.com/photos/11929424/medium.jpeg?1511171797,NA,3,0,FALSE,NA,mt serapong singapore,1.249359,103.833761,530,530,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
8871875,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:34 +0530,2020-08-29 12:18:41 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871875,https://inaturalist-open-data.s3.amazonaws.com/photos/11929428/medium.jpeg?1511171825,NA,2,0,FALSE,NA,mt serapong singapore,1.250732,103.834276,530,530,FALSE,NA,NA,Apefly,Spalgis epius,Apefly,144190
8871877,2017/11/18 12:01 AM +0730,2017-11-18,2017-11-17 22:01:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:34 +0530,2020-07-24 15:56:22 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871877,https://inaturalist-open-data.s3.amazonaws.com/photos/11929425/medium.jpeg?1511171814,NA,3,0,FALSE,NA,mt serapong singapore,1.250833,103.833889,1060,1060,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
8871878,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:34 +0530,2020-12-12 22:28:44 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871878,https://inaturalist-open-data.s3.amazonaws.com/photos/11929439/medium.jpeg?1511171893,NA,2,0,FALSE,NA,mt serapong singapore,1.248501,103.834105,530,530,FALSE,NA,NA,Indian Palm Bob,Suastus gremius,Palm Bob,154731
8871879,2017/11/18 12:01 AM +0730,2017-11-18,2017-11-17 22:01:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:34 +0530,2020-10-30 19:28:59 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871879,https://inaturalist-open-data.s3.amazonaws.com/photos/11929432/medium.jpeg?1511171851,NA,1,0,FALSE,NA,mt serapong singapore,1.250833,103.833889,1060,1060,FALSE,NA,NA,Acacia Blue,Surendra vivarna amisena,Acacia Blue,429761
8871880,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:34 +0530,2020-08-29 12:14:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871880,https://inaturalist-open-data.s3.amazonaws.com/photos/11929438/medium.jpeg?1511171875,NA,2,0,FALSE,NA,mt serapong singapore,1.249531,103.834105,530,530,FALSE,NA,NA,Apefly,Spalgis epius,Apefly,144190
8871883,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:35 +0530,2019-08-21 18:05:44 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871883,https://inaturalist-open-data.s3.amazonaws.com/photos/11929442/medium.jpeg?1511171915,mt serapong,1,0,FALSE,NA,mt serapong singapore,1.250833,103.833889,1060,1060,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Ciliate Blue,551990
8871884,2017/11/18 12:00 AM +0730,2017-11-18,2017-11-17 22:00:00 +0530,Singapore,51342,big-simonchan,2017-11-20 15:30:36 +0530,2020-07-24 16:07:04 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/8871884,https://inaturalist-open-data.s3.amazonaws.com/photos/11929456/medium.jpeg?1511172022,mt serapong,3,0,FALSE,NA,mt serapong singapore,1.249531,103.83359,530,530,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9030902,2017/12/03 12:57 AM +08,2017-12-03,2017-12-02 22:27:00 +0530,Singapore,51342,big-simonchan,2017-12-03 22:28:42 +0530,2017-12-04 06:46:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9030902,https://inaturalist-open-data.s3.amazonaws.com/photos/12182483/medium.jpg?1512320273,Sentosa,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Pale Mottle,Logania marmorata,Pale Mottle,498152
9030935,2017/12/03 10:55 AM +08,2017-12-03,2017-12-03 08:25:00 +0530,Singapore,51342,big-simonchan,2017-12-03 22:31:46 +0530,2020-09-03 18:53:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9030935,https://inaturalist-open-data.s3.amazonaws.com/photos/12182534/medium.jpg?1512320462,Sentosa,6,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Green Weaver Ant,Oecophylla smaragdina,Asian Weaver Ant,117293
9030948,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-03 22:33:04 +0530,2020-07-24 16:01:34 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9030948,https://inaturalist-open-data.s3.amazonaws.com/photos/12182564/medium.jpg?1512320538,Sentosa,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9031005,2017/12/03 10:35 AM +08,2017-12-03,2017-12-03 08:05:00 +0530,Singapore,51342,big-simonchan,2017-12-03 22:38:02 +0530,2021-05-03 21:57:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9031005,https://inaturalist-open-data.s3.amazonaws.com/photos/12182596/medium.jpg?1512320617,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Mictis longicornis,Mictis longicornis,NA,569804
9031026,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-03 22:41:06 +0530,2017-12-04 06:46:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9031026,https://inaturalist-open-data.s3.amazonaws.com/photos/12182712/medium.jpg?1512321000,Sentosa,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Purple Oak-blue,Arhopala centaurus,Centaur Oakblue,146903
9133607,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:34:00 +0530,2020-07-23 19:08:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133607,https://inaturalist-open-data.s3.amazonaws.com/photos/12344610/medium.jpeg?1513094559,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Hemicordulia tenera,Hemicordulia tenera,Emerald,149447
9133616,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:35:57 +0530,2020-06-07 08:12:17 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133616,https://inaturalist-open-data.s3.amazonaws.com/photos/12344627/medium.jpeg?1513094679,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Junonia orithya wallacei,Junonia orithya wallacei,Blue Pansy,498051
9133622,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:37:54 +0530,2019-09-03 18:00:59 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133622,https://inaturalist-open-data.s3.amazonaws.com/photos/12344652/medium.jpeg?1513094809,Sentosa,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Transparent 6-line Blue,Nacaduba kurava,Transparent 6-line Blue,179385
9133650,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:45:18 +0530,2020-06-07 08:11:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133650,https://inaturalist-open-data.s3.amazonaws.com/photos/12344709/medium.jpeg?1513095248,"Sentosa
",2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Blue Pansy,Junonia orithya wallacei,Blue Pansy,498051
9133665,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:48:23 +0530,2020-08-29 18:00:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133665,https://inaturalist-open-data.s3.amazonaws.com/photos/12344741/medium.jpeg?1513095445,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Eggfly,Hypolimnas anomala anomala,Malayan Eggfly,358992
9133677,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:51:13 +0530,2017-12-13 12:47:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133677,https://inaturalist-open-data.s3.amazonaws.com/photos/12344772/medium.jpeg?1513095617,Sentosa,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Pale Mottle,Logania marmorata,Pale Mottle,498152
9133689,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:52:41 +0530,2020-07-04 16:05:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133689,https://inaturalist-open-data.s3.amazonaws.com/photos/12344784/medium.jpeg?1513095708,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Hübner's Wasp Moth,Amata huebneri,Hübner's Wasp Moth,354050
9133693,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:54:29 +0530,2020-08-29 18:00:04 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133693,https://inaturalist-open-data.s3.amazonaws.com/photos/12344811/medium.jpeg?1513095816,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Eggfly,Hypolimnas anomala anomala,Malayan Eggfly,358992
9133708,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:56:22 +0530,2020-12-01 19:39:34 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133708,https://inaturalist-open-data.s3.amazonaws.com/photos/12344824/medium.jpeg?1513095909,Sentosa,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
9133715,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 21:58:00 +0530,2017-12-13 12:38:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133715,https://inaturalist-open-data.s3.amazonaws.com/photos/12344838/medium.jpeg?1513096010,Sentosa,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Pale Mottle,Logania marmorata,Pale Mottle,498152
9133726,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:00:02 +0530,2020-09-27 19:07:52 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133726,https://inaturalist-open-data.s3.amazonaws.com/photos/12344868/medium.jpeg?1513096130,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Purple Oak-blue,Arhopala centaurus,Centaur Oakblue,146903
9133738,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:01:45 +0530,2020-08-29 13:34:23 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133738,https://inaturalist-open-data.s3.amazonaws.com/photos/12344889/medium.jpeg?1513096245,Sentosa,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Plain Plushblue,Flos apidanus saturatus,Plain Plushblue,498203
9133811,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:09:42 +0530,2017-12-13 12:37:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133811,https://inaturalist-open-data.s3.amazonaws.com/photos/12345003/medium.jpeg?1513096719,Sentosa,1,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Chestnut Bob,Iambrix salsala,Chestnut Bob,145639
9133826,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:11:51 +0530,2019-01-26 02:43:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133826,https://inaturalist-open-data.s3.amazonaws.com/photos/12345034/medium.jpeg?1513096830,Sentosa,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Transparent 6-line Blue,Nacaduba kurava,Transparent 6-line Blue,179385
9133836,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:13:10 +0530,2020-07-24 16:01:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133836,https://inaturalist-open-data.s3.amazonaws.com/photos/12345058/medium.jpeg?1513096939,Sentosa,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9133861,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:17:49 +0530,2021-01-29 15:21:41 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133861,https://inaturalist-open-data.s3.amazonaws.com/photos/12345119/medium.jpeg?1513097213,NA,4,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Tawny Coster,180386
9133879,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-12 22:20:19 +0530,2021-03-14 05:58:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133879,https://inaturalist-open-data.s3.amazonaws.com/photos/12345142/medium.jpeg?1513097305,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Yellow-striped Flutterer,Rhyothemis phyllis,Yellow-Barred Flutterer,149704
9133894,2017/12/02,2017-12-02,NA,Singapore,51342,big-simonchan,2017-12-12 22:21:58 +0530,2017-12-13 12:44:27 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9133894,https://inaturalist-open-data.s3.amazonaws.com/photos/12345185/medium.jpeg?1513097461,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
9143730,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:14:03 +0530,2020-07-24 16:01:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143730,https://inaturalist-open-data.s3.amazonaws.com/photos/12360991/medium.jpeg?1513172573,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9143736,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:15:39 +0530,2020-07-27 20:29:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143736,https://inaturalist-open-data.s3.amazonaws.com/photos/12361002/medium.jpeg?1513172685,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
9143752,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:18:23 +0530,2021-02-13 09:02:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143752,https://inaturalist-open-data.s3.amazonaws.com/photos/12361022/medium.jpeg?1513172777,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Chestnut Bob,Iambrix salsala,Chestnut Bob,145639
9143776,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:22:51 +0530,2020-06-16 19:28:35 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143776,https://inaturalist-open-data.s3.amazonaws.com/photos/12361070/medium.jpeg?1513173115,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
9143786,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:25:14 +0530,2020-10-08 21:42:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143786,https://inaturalist-open-data.s3.amazonaws.com/photos/12361076/medium.jpeg?1513173211,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
9143798,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:28:35 +0530,2020-06-16 19:28:12 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143798,https://inaturalist-open-data.s3.amazonaws.com/photos/12361091/medium.jpeg?1513173360,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
9143808,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:30:00 +0530,2020-07-17 15:04:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143808,https://inaturalist-open-data.s3.amazonaws.com/photos/12361110/medium.jpeg?1513173547,NA,3,1,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Dark-branded Bushbrown,Mycalesis mineus,Dark-branded Bushbrown,133717
9143829,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:35:25 +0530,2020-09-29 21:03:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143829,https://inaturalist-open-data.s3.amazonaws.com/photos/12361147/medium.jpeg?1513173884,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Pygmy Grass Blue,Zizula hylax pygmaea,Pygmy Grass Blue,504351
9143852,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:39:23 +0530,2020-03-29 15:13:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143852,https://inaturalist-open-data.s3.amazonaws.com/photos/12361181/medium.jpeg?1513174106,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Golden-spotted Tiger Beetle,Cicindela aurulenta,Golden-spotted Tiger Beetle,209761
9143856,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:40:45 +0530,2020-07-17 19:33:33 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143856,https://inaturalist-open-data.s3.amazonaws.com/photos/12361186/medium.jpeg?1513174189,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
9143862,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:42:20 +0530,2020-12-12 22:29:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143862,https://inaturalist-open-data.s3.amazonaws.com/photos/12361197/medium.jpeg?1513174300,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Indian Palm Bob,Suastus gremius,Palm Bob,154731
9143893,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:48:56 +0530,2020-07-24 16:01:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143893,https://inaturalist-open-data.s3.amazonaws.com/photos/12361228/medium.jpeg?1513174520,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9143904,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:51:25 +0530,2020-07-23 17:45:40 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143904,https://inaturalist-open-data.s3.amazonaws.com/photos/12361265/medium.jpeg?1513174781,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Crimson Marsh Glider,Trithemis aurora,Crimson Dropwing,114466
9143914,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:54:07 +0530,2019-08-16 21:55:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143914,https://inaturalist-open-data.s3.amazonaws.com/photos/12361299/medium.jpeg?1513174989,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Green Marsh Hawk,Orthetrum sabina,Variegated Green Skimmer,107974
9143923,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:55:47 +0530,2020-07-24 16:01:49 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143923,https://inaturalist-open-data.s3.amazonaws.com/photos/12361339/medium.jpeg?1513175081,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9143938,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 19:58:41 +0530,2017-12-14 05:21:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143938,https://inaturalist-open-data.s3.amazonaws.com/photos/12361378/medium.jpeg?1513175272,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Common Tit,Hypolycaena erylus teatus,Common Tit,550404
