ID,Family,Tribe,Genus,Species,Latitude,Longitude,Coll_Year
IDLNUS_2314,Apidae,Apini,Apis,Apis cerana,1.296956,103.776807,2015
IDLNUS_2315,Apidae,Apini,Apis,Apis cerana,1.296956,103.776807,2015
IDLNUS_6991,Apidae,Apini,Apis,Apis cerana,1.29751,103.7853,2015
IDLNUS_2316,Apidae,Apini,Apis,Apis cerana,1.297391,103.781101,2015
IDLNUS_3850,Apidae,Apini,Apis,Apis cerana,1.297391,103.781101,2015
IDLNUS_2317,Apidae,Apini,Apis,Apis cerana,1.297484,103.778081,2015
IDLNUS_2376,Apidae,Apini,Apis,Apis cerana,1.296439,103.776501,2015
IDLNUS_6990,Apidae,Apini,Apis,Apis cerana,1.2949,103.7711,2015
IDLNUS_2318,Apidae,Apini,Apis,Apis cerana,1.297484,103.778081,2015
IDLNUS_2319,Apidae,Apini,Apis,Apis cerana,1.297076,103.776686,2015
IDLNUS_3489,Apidae,Apini,Apis,Apis cerana,1.346214,103.884955,2015
IDLNUS_2296,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2297,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2298,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2299,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2300,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2301,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2302,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2303,Apidae,Apini,Apis,Apis cerana,1.221897,103.852112,2015
IDLNUS_2324,Apidae,Apini,Apis,Apis cerana,1.355295,103.777096,2015
IDLNUS_2325,Apidae,Apini,Apis,Apis cerana,1.355295,103.777096,2015
IDLNUS_6095,Apidae,Apini,Apis,Apis cerana,1.220876,103.850695,2015
IDLNUS_3483,Apidae,Apini,Apis,Apis cerana,1.29242,103.78065,2015
IDLNUS_2327,Apidae,Apini,Apis,Apis cerana,1.3076,103.77322,2015
IDLNUS_2328,Apidae,Apini,Apis,Apis cerana,1.348604,103.933264,2015
IDLNUS_3482,Apidae,Apini,Apis,Apis cerana,1.358667,103.932917,2015
IDLNUS_5149,Apidae,Apini,Apis,Apis cerana,1.3386,103.733,2015
IDLNUS_2329,Apidae,Apini,Apis,Apis cerana,1.305934,103.773076,2015
IDLNUS_3496,Apidae,Apini,Apis,Apis cerana,1.3000082,103.773519,2015
IDLNUS_3492,Apidae,Apini,Apis,Apis cerana,1.317603,103.837617,2015
IDLNUS_3487,Apidae,Apini,Apis,Apis cerana,1.38665,103.904662,2015
IDLNUS_3479,Apidae,Apini,Apis,Apis cerana,1.31733,103.81487,2015
IDLNUS_3494,Apidae,Apini,Apis,Apis cerana,1.298288,103.889283,2015
IDLNUS_5146,Apidae,Apini,Apis,Apis cerana,1.3113,103.7977,2015
IDLNUS_5147,Apidae,Apini,Apis,Apis cerana,1.3113,103.7977,2015
IDLNUS_2326,Apidae,Apini,Apis,Apis cerana,1.30823,103.773465,2015
IDL_12346,Apidae,Apini,Apis,Apis cerana,1.297318,103.777288,2015
IDL_12347,Apidae,Apini,Apis,Apis cerana,1.297318,103.777288,2015
IDLNUS_2330,Apidae,Apini,Apis,Apis cerana,1.334037,103.78117,2015
IDLNUS_3495,Apidae,Apini,Apis,Apis cerana,1.328267,103.8548,2015
IDLNUS_3530,Apidae,Apini,Apis,Apis cerana,1.389592,103.986551,2015
IDLNUS_3484,Apidae,Apini,Apis,Apis cerana,1.298891,103.774813,2015
IDLNUS_3485,Apidae,Apini,Apis,Apis cerana,1.2956,103.7767,2015
IDLNUS_3480,Apidae,Apini,Apis,Apis cerana,1.297414,103.777791,2015
IDLNUS_2320,Apidae,Apini,Apis,Apis cerana,1.449597,103.780056,2015
IDLNUS_5148,Apidae,Apini,Apis,Apis cerana,1.3386,103.733,2015
IDLNUS_3851,Apidae,Apini,Apis,Apis cerana,1.296874,103.769012,2015
IDLNUS_3478,Apidae,Apini,Apis,Apis cerana,1.283488,103.791234,2015
IDLNUS_3488,Apidae,Apini,Apis,Apis cerana,1.283488,103.791234,2015
IDLNUS_3490,Apidae,Apini,Apis,Apis cerana,1.284088,103.791039,2015
IDLNUS_3491,Apidae,Apini,Apis,Apis cerana,1.283488,103.791234,2015
IDLNUS_5145,Apidae,Apini,Apis,Apis cerana,1.3113,103.7977,2015
IDLNUS_3486,Apidae,Apini,Apis,Apis cerana,1.296439,103.776501,2015
IDL_12348,Apidae,Apini,Apis,Apis cerana,1.29844,103.776278,2015
IDL_8780,Apidae,Apini,Apis,Apis cerana,1.3815,103.9509,2015
IDLNUS_5152,Apidae,Apini,Apis,Apis cerana,1.295757,103.778421,2015
IDLNUS_5153,Apidae,Apini,Apis,Apis cerana,1.294904,103.771099,2015
IDLNUS_5464,Apidae,Apini,Apis,Apis cerana,1.3408,103.7808,2015
IDLNUS_5150,Apidae,Apini,Apis,Apis cerana,1.294904,103.771099,2016
IDLNUS_5151,Apidae,Apini,Apis,Apis cerana,1.297391,103.781101,2016
IDLNUS_4642,Apidae,Apini,Apis,Apis cerana,1.230878,103.837856,2016
IDLNUS_4643,Apidae,Apini,Apis,Apis cerana,1.290291,103.768766,2016
IDLNUS_6345,Apidae,Apini,Apis,Apis cerana,1.224113,103.852492,2016
IDLNUS_6347,Apidae,Apini,Apis,Apis cerana,1.223155,103.860474,2016
IDL_12351,Apidae,Apini,Apis,Apis cerana,1.27102,103.86383,2016
IDL_12341,Apidae,Apini,Apis,Apis cerana,1.29728,103.78082,2016
IDL_12352,Apidae,Apini,Apis,Apis cerana,1.350099,103.692085,2016
IDL_12343,Apidae,Apini,Apis,Apis cerana,1.36345,103.84319,2016
IDL_12342,Apidae,Apini,Apis,Apis cerana,1.44708,103.73004,2016
IDL_12345,Apidae,Apini,Apis,Apis cerana,1.37487,103.95119,2016
IDLNUS_6201,Apidae,Apini,Apis,Apis cerana,1.297159,103.780911,2016
IDLNUS_6202,Apidae,Apini,Apis,Apis cerana,1.297159,103.780911,2016
IDLNUS_6517,Apidae,Apini,Apis,Apis cerana,1.297436,103.778012,2016
IDLNUS_7063,Apidae,Apini,Apis,Apis cerana,1.30485,103.77281,2016
IDL_8783,Apidae,Apini,Apis,Apis cerana,1.29625,103.78039,2016
IDLNUS_7060,Apidae,Apini,Apis,Apis cerana,1.318393,103.76527,2016
IDLNUS_7066,Apidae,Apini,Apis,Apis cerana,1.39157,103.9906,2016
IDL_8773,Apidae,Apini,Apis,Apis cerana,1.3909,103.9921,2016
IDL_8785,Apidae,Apini,Apis,Apis cerana,1.38238,103.764068,2016
IDLNUS_7059,Apidae,Apini,Apis,Apis cerana,1.29713,103.77775,2016
IDLNUS_7061,Apidae,Apini,Apis,Apis cerana,1.29713,103.77775,2016
IDLNUS_7062,Apidae,Apini,Apis,Apis cerana,1.29713,103.77775,2016
IDLNUS_7065,Apidae,Apini,Apis,Apis cerana,1.35236,103.96097,2016
IDLNUS_7067,Apidae,Apini,Apis,Apis cerana,1.35236,103.96097,2016
IDLNUS_7064,Apidae,Apini,Apis,Apis cerana,1.298074,103.77654,2016
IDL_8768,Apidae,Apini,Apis,Apis cerana,1.29727968,103.780909,2016
IDL_8788,Apidae,Apini,Apis,Apis cerana,1.34049,103.88384,2016
IDL_8769,Apidae,Apini,Apis,Apis cerana,1.291687,103.781324,2016
IDL_8772,Apidae,Apini,Apis,Apis cerana,1.296,103.77606,2016
IDL_8774,Apidae,Apini,Apis,Apis cerana,1.28388,103.79129,2016
IDL_8786,Apidae,Apini,Apis,Apis cerana,1.28634,103.78926,2016
IDL_8789,Apidae,Apini,Apis,Apis cerana,1.34049,103.88384,2016
IDL_8787,Apidae,Apini,Apis,Apis cerana,1.304761,103.69702,2016
IDLNUS_6784,Apidae,Apini,Apis,Apis cerana,1.223139,103.845355,2016
IDLNUS_6793,Apidae,Apini,Apis,Apis cerana,1.256827,103.82325,2016
IDL_8764,Apidae,Apini,Apis,Apis cerana,1.37969,103.86942,2016
IDL_8770,Apidae,Apini,Apis,Apis cerana,1.283768,103.791204,2016
IDLNUS_6839,Apidae,Apini,Apis,Apis cerana,1.40509,103.96979,2016
IDL_8629,Apidae,Apini,Apis,Apis cerana,1.30185,103.76615,2016
IDL_8630,Apidae,Apini,Apis,Apis cerana,1.3349,103.92381,2016
IDL_8766,Apidae,Apini,Apis,Apis cerana,1.34758,103.960801,2016
IDLNUS_11120,Apidae,Apini,Apis,Apis cerana,1.401835,103.929645,2016
IDLNUS_11121,Apidae,Apini,Apis,Apis cerana,1.401835,103.929645,2016
IDLNUS_6854,Apidae,Apini,Apis,Apis cerana,1.41027,103.95129,2016
IDLNUS_11103,Apidae,Apini,Apis,Apis cerana,1.40226,103.96853,2016
IDL_8771,Apidae,Apini,Apis,Apis cerana,1.298706,103.776512,2016
IDLNUS_7068,Apidae,Apini,Apis,Apis cerana,1.33383,103.78129,2016
IDL_8763,Apidae,Apini,Apis,Apis cerana,1.33383,103.78129,2016
IDL_8767,Apidae,Apini,Apis,Apis cerana,1.33383,103.78129,2016
IDL_8781,Apidae,Apini,Apis,Apis cerana,1.33383,103.78129,2016
IDL_8782,Apidae,Apini,Apis,Apis cerana,1.33383,103.78129,2016
IDL_8790,Apidae,Apini,Apis,Apis cerana,1.33383,103.78129,2016
IDL_8784,Apidae,Apini,Apis,Apis cerana,1.33432,103.91195,2016
IDLNUS_11217,Apidae,Apini,Apis,Apis cerana,1.40367,103.93051,2016
IDL_8765,Apidae,Apini,Apis,Apis cerana,1.33933,103.9347,2016
IDL_8216,Apidae,Apini,Apis,Apis cerana,1.419892,103.942288,2016
IDLNUS_11160,Apidae,Apini,Apis,Apis cerana,1.239938,103.83038,2016
IDLNUS_11161,Apidae,Apini,Apis,Apis cerana,1.214556,103.834371,2016
IDLNUS_11237,Apidae,Apini,Apis,Apis cerana,1.230089,103.837885,2016
IDLNUS_10922,Apidae,Apini,Apis,Apis cerana,1.231895,103.836778,2017
IDLNUS_10970,Apidae,Apini,Apis,Apis cerana,1.21604,103.832583,2017
IDL_12362,Apidae,Apini,Apis,Apis cerana,1.297421,103.778263,2017
IDL_13114,Apidae,Apini,Apis,Apis cerana,1.29733,103.78099,2017
IDL_12449,Apidae,Apini,Apis,Apis cerana,1.300382,103.772613,2017
IDL_12450,Apidae,Apini,Apis,Apis cerana,1.42549,103.87027,2017
IDL_12451,Apidae,Apini,Apis,Apis cerana,1.42549,103.87027,2017
IDL_12452,Apidae,Apini,Apis,Apis cerana,1.29162,103.7814,2017
IDL_13122,Apidae,Apini,Apis,Apis cerana,1.36369,103.77067,2017
IDL_13111,Apidae,Apini,Apis,Apis cerana,1.295089,103.777854,2017
IDL_13116,Apidae,Apini,Apis,Apis cerana,1.406165,103.754766,2017
IDL_14075,Apidae,Apini,Apis,Apis cerana,1.29361,103.7725,2017
IDL_13041,Apidae,Apini,Apis,Apis cerana,1.295089,103.777854,2017
IDL_13112,Apidae,Apini,Apis,Apis cerana,1.32878,103.78143,2017
IDL_13115,Apidae,Apini,Apis,Apis cerana,1.33011,103.78139,2017
IDL_13117,Apidae,Apini,Apis,Apis cerana,1.32878,103.78143,2017
IDL_13118,Apidae,Apini,Apis,Apis cerana,1.33011,103.78139,2017
IDL_13119,Apidae,Apini,Apis,Apis cerana,1.295089,103.777854,2017
IDL_13110,Apidae,Apini,Apis,Apis cerana,1.295089,103.777854,2017
IDL_12453,Apidae,Apini,Apis,Apis cerana,1.33011,103.78139,2017
IDL_12454,Apidae,Apini,Apis,Apis cerana,1.2959,103.77785,2017
IDL_13121,Apidae,Apini,Apis,Apis cerana,1.298238,103.776352,2017
IDL_13120,Apidae,Apini,Apis,Apis cerana,1.2959,103.77785,2017
IDL_12455,Apidae,Apini,Apis,Apis cerana,1.30766,103.77171,2017
IDL_13042,Apidae,Apini,Apis,Apis cerana,1.41858,103.84063,2017
IDL_13113,Apidae,Apini,Apis,Apis cerana,1.29865,103.77829,2017
IDL_12778,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2017
IDL_12789,Apidae,Apini,Apis,Apis cerana,1.378667,103.951692,2017
IDL_12972,Apidae,Apini,Apis,Apis cerana,1.409512,103.921732,2017
IDL_13742,Apidae,Apini,Apis,Apis cerana,1.411189,103.959314,2018
IDL_13989,Apidae,Apini,Apis,Apis cerana,1.3361111,103.9316667,2018
IDL_13991,Apidae,Apini,Apis,Apis cerana,1.3455219,103.927568,2018
IDL_14080,Apidae,Apini,Apis,Apis cerana,1.31249,103.76665,2018
IDL_14073,Apidae,Apini,Apis,Apis cerana,1.32878,103.78143,2018
IDL_14076,Apidae,Apini,Apis,Apis cerana,1.32878,103.78143,2018
IDL_14074,Apidae,Apini,Apis,Apis cerana,1.29483,103.8059,2018
IDL_14079,Apidae,Apini,Apis,Apis cerana,1.30668,103.77347,2018
IDL_14078,Apidae,Apini,Apis,Apis cerana,1.3308349,103.77783,2018
IDL_14081,Apidae,Apini,Apis,Apis cerana,1.4159,103.7006,2018
IDL_14077,Apidae,Apini,Apis,Apis cerana,1.35009,103.737735,2018
IDL_14199,Apidae,Apini,Apis,Apis cerana,1.297457,103.777978,2019
IDL_14193,Apidae,Apini,Apis,Apis cerana,1.297457,103.777978,2019
IDL_14215,Apidae,Apini,Apis,Apis cerana,1.295942,103.778884,2019
IDL_14256,Apidae,Apini,Apis,Apis cerana,1.295716,103.778428,2019
IDL_14201,Apidae,Apini,Apis,Apis cerana,1.295475,103.783625,2019
IDL_14236,Apidae,Apini,Apis,Apis cerana,1.296022,103.778669,2019
IDL_14266,Apidae,Apini,Apis,Apis cerana,1.417789,103.723615,2019
IDL_14323,Apidae,Apini,Apis,Apis cerana,1.407273,103.921846,2019
IDL_14423,Apidae,Apini,Apis,Apis cerana,1.408349,103.98935,2019
IDL_14424,Apidae,Apini,Apis,Apis cerana,1.408349,103.98935,2019
IDL_14394,Apidae,Apini,Apis,Apis cerana,1.440687,103.735974,2019
IDL_14540,Apidae,Apini,Apis,Apis cerana,1.445352,103.730442,2019
IDL_14544,Apidae,Apini,Apis,Apis cerana,1.445352,103.730442,2019
IDL_14471,Apidae,Apini,Apis,Apis cerana,1.405233,103.969686,2019
IDL_14478,Apidae,Apini,Apis,Apis cerana,1.410689,103.974098,2019
IDL_14479,Apidae,Apini,Apis,Apis cerana,1.410689,103.974098,2019
IDL_14591,Apidae,Apini,Apis,Apis cerana,1.445352,103.730442,2019
IDL_14597,Apidae,Apini,Apis,Apis cerana,1.443011,103.736074,2019
IDL_14572,Apidae,Apini,Apis,Apis cerana,1.418406,103.722337,2019
IDL_14574,Apidae,Apini,Apis,Apis cerana,1.4164795,103.7283403,2019
IDL_14605,Apidae,Apini,Apis,Apis cerana,1.445352,103.730442,2019
IDL_14641,Apidae,Apini,Apis,Apis cerana,1.292361,103.768628,2011
IDL_14642,Apidae,Apini,Apis,Apis cerana,1.314148,103.847369,2011
ER_001,Apidae,Apini,Apis,Apis cerana,1.315194,103.815995,2020
ER_002,Apidae,Apini,Apis,Apis cerana,1.381203,103.951296,2020
ER_015,Apidae,Apini,Apis,Apis cerana,1.279088,103.799606,2020
IDLNUS_15354,Apidae,Apini,Apis,Apis cerana,1.41229,103.90272,2020
IDLNUS_15355,Apidae,Apini,Apis,Apis cerana,1.3432,103.9664,2020
IDLNUS_15356,Apidae,Apini,Apis,Apis cerana,1.34288,103.77047,2020
IDLNUS_15357,Apidae,Apini,Apis,Apis cerana,1.297484,103.773293,2020
IDLNUS_15358,Apidae,Apini,Apis,Apis cerana,1.39228,103.93075,2020
IDLNUS_15359,Apidae,Apini,Apis,Apis cerana,1.2932,103.78057,2020
IDLNUS_15360,Apidae,Apini,Apis,Apis cerana,1.2932,103.78057,2020
IDLNUS_15361,Apidae,Apini,Apis,Apis cerana,1.3274,103.84514,2020
IDLNUS_15362,Apidae,Apini,Apis,Apis cerana,1.31577,103.77844,2020
IDLNUS_15363,Apidae,Apini,Apis,Apis cerana,1.2951,103.77682,2020
IDLNUS_15364,Apidae,Apini,Apis,Apis cerana,1.443216,103.785246,2020
IDLNUS_15365,Apidae,Apini,Apis,Apis cerana,1.31238,103.77809,2020
IDLNUS_15366,Apidae,Apini,Apis,Apis cerana,1.33798,103.7449,2020
IDLNUS_15367,Apidae,Apini,Apis,Apis cerana,1.297484,103.773293,2020
IDLNUS_15368,Apidae,Apini,Apis,Apis cerana,1.36386,103.95386,2020
IDLNUS_15369,Apidae,Apini,Apis,Apis cerana,1.35641,103.87164,2020
IDLNUS_15370,Apidae,Apini,Apis,Apis cerana,1.322537,103.767825,2020
IDLNUS_15371,Apidae,Apini,Apis,Apis cerana,1.29505,103.77734,2020
IDLNUS_15372,Apidae,Apini,Apis,Apis cerana,1.2932,103.78057,2020
IDLNUS_15373,Apidae,Apini,Apis,Apis cerana,1.2932,103.78057,2020
IDLNUS_15904,Apidae,Apini,Apis,Apis cerana,1.31954,103.77334,2019
GARD_0012,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0016,Apidae,Apini,Apis,Apis cerana,1.28333,103.862361,2022
GARD_0019,Apidae,Apini,Apis,Apis cerana,1.280595,103.865516,2022
IDLNUS_21006,Apidae,Apini,Apis,Apis cerana,1.284421,103.865313,2022
IDLNUS_21007,Apidae,Apini,Apis,Apis cerana,1.282052,103.863585,2022
IDLNUS_21008,Apidae,Apini,Apis,Apis cerana,1.277605,103.8574,2022
IDLNUS_21009,Apidae,Apini,Apis,Apis cerana,1.284421,103.865513,2022
IDLNUS_21010,Apidae,Apini,Apis,Apis cerana,1.284421,103.865513,2022
GARD_0038,Apidae,Apini,Apis,Apis cerana,1.27703,103.86045,2022
GARD_0062,Apidae,Apini,Apis,Apis cerana,1.2819,103.8674,2022
GARD_0010,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0001,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0002,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0004,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0003,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0005,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0006,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0007,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0008,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0009,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0013,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
GARD_0011,Apidae,Apini,Apis,Apis cerana,1.285261,103.864228,2022
LKCNHM_0143,Apidae,Apini,Apis,Apis dorsata,1.390585,103.803225,2010
LKCNHM_0144,Apidae,Apini,Apis,Apis dorsata,1.390585,103.803225,2010
LKCNHM_0145,Apidae,Apini,Apis,Apis dorsata,1.411189,103.959314,2010
NOIDNO_0250,Apidae,Apini,Apis,Apis dorsata,1.204942,103.773447,2010
LKCNHM_0216,Apidae,Apini,Apis,Apis dorsata,1.204942,103.773447,2010
LKCNHM_0146,Apidae,Apini,Apis,Apis dorsata,1.349767,103.770135,2011
VIRSPE_SohNgiam2013:87,Apidae,Apini,Apis,Apis dorsata,1.36201,103.777382,2012
VIRSPE_SohNgiam2013:75,Apidae,Apini,Apis,Apis dorsata,1.36201,103.777382,2012
IDLNUS_2422,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2012
IDLNUS_2380,Apidae,Apini,Apis,Apis dorsata,1.3451,103.824611,2012
NOIDNO_0245,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2012
NOIDNO_0241,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2012
NOIDNO_0194,Apidae,Apini,Apis,Apis dorsata,1.324007,103.927986,2013
NOIDNO_0242,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2013
IDLNUS_2418,Apidae,Apini,Apis,Apis dorsata,1.3415,103.87302,2013
NOIDNO_0714,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2014
IDLNUS_2405,Apidae,Apini,Apis,Apis dorsata,1.381203,103.951296,2014
LKCNHM_0215,Apidae,Apini,Apis,Apis dorsata,1.381203,103.951296,2014
IDLNUS_2377,Apidae,Apini,Apis,Apis dorsata,1.370978,103.780284,2014
IDLNUS_2378,Apidae,Apini,Apis,Apis dorsata,1.370978,103.780284,2014
IDLNUS_2379,Apidae,Apini,Apis,Apis dorsata,1.370978,103.780284,2014
IDLNUS_2381,Apidae,Apini,Apis,Apis dorsata,1.339892,103.768833,2014
IDLNUS_2398,Apidae,Apini,Apis,Apis dorsata,1.370978,103.780284,2014
IDLNUS_2404,Apidae,Apini,Apis,Apis dorsata,1.370978,103.780284,2014
IDLNUS_2417,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2014
IDLNUS_2394,Apidae,Apini,Apis,Apis dorsata,1.309043,103.79509,2014
IDLNUS_2397,Apidae,Apini,Apis,Apis dorsata,1.297053,103.780869,2014
LKCNHM_0213,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2014
IDLNUS_2396,Apidae,Apini,Apis,Apis dorsata,1.2956,103.7785,2014
IDLNUS_2421,Apidae,Apini,Apis,Apis dorsata,1.2956,103.7785,2014
NOIDNO_0246,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2014
IDLNUS_2406,Apidae,Apini,Apis,Apis dorsata,1.348179,103.776629,2014
IDLNUS_2431,Apidae,Apini,Apis,Apis dorsata,1.3207,103.77486,2014
IDLNUS_2432,Apidae,Apini,Apis,Apis dorsata,1.3207,103.77486,2014
IDLNUS_2402,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2014
IDLNUS_2430,Apidae,Apini,Apis,Apis dorsata,1.3207,103.77486,2014
IDLNUS_2428,Apidae,Apini,Apis,Apis dorsata,1.311388,103.936893,2014
IDLNUS_2395,Apidae,Apini,Apis,Apis dorsata,1.3207,103.77486,2014
IDLNUS_2433,Apidae,Apini,Apis,Apis dorsata,1.2973,103.778,2014
IDLNUS_2429,Apidae,Apini,Apis,Apis dorsata,1.30644,103.77354,2014
IDLNUS_2401,Apidae,Apini,Apis,Apis dorsata,1.326389,103.777459,2014
IDLNUS_2407,Apidae,Apini,Apis,Apis dorsata,1.326389,103.777459,2014
IDLNUS_2426,Apidae,Apini,Apis,Apis dorsata,1.389446,103.833843,2014
IDLNUS_2427,Apidae,Apini,Apis,Apis dorsata,1.292532,103.771866,2014
IDLNUS_2403,Apidae,Apini,Apis,Apis dorsata,1.352063,103.692812,2014
IDLNUS_2420,Apidae,Apini,Apis,Apis dorsata,1.345705,103.951765,2015
IDLNUS_5281,Apidae,Apini,Apis,Apis dorsata,1.3008,103.8395,2015
IDLNUS_5282,Apidae,Apini,Apis,Apis dorsata,1.3008,103.8395,2015
"IDLNUS_5283
",Apidae,Apini,Apis,Apis dorsata,1.3008,103.8395,2015
IDL_13211,Apidae,Apini,Apis,Apis dorsata,1.306476,103.773774,2015
IDLNUS_3503,Apidae,Apini,Apis,Apis dorsata,1.43325,103.793735,2015
IDLNUS_2399,Apidae,Apini,Apis,Apis dorsata,1.221897,103.852112,2015
IDLNUS_2423,Apidae,Apini,Apis,Apis dorsata,1.229576,103.853538,2015
IDLNUS_6093,Apidae,Apini,Apis,Apis dorsata,1.225746,103.851521,2015
IDLNUS_6094,Apidae,Apini,Apis,Apis dorsata,1.225746,103.851521,2015
IDLNUS_3508,Apidae,Apini,Apis,Apis dorsata,1.29242,103.78065,2015
IDLNUS_3518,Apidae,Apini,Apis,Apis dorsata,1.19526908,103.4652921,2015
IDLNUS_3507,Apidae,Apini,Apis,Apis dorsata,1.353054,103.832082,2015
IDLNUS_3519,Apidae,Apini,Apis,Apis dorsata,1.302877,103.79258,2015
IDLNUS_3512,Apidae,Apini,Apis,Apis dorsata,1.295121,103.777645,2015
IDLNUS_3509,Apidae,Apini,Apis,Apis dorsata,1.251144,103.83013,2015
IDLNUS_3511,Apidae,Apini,Apis,Apis dorsata,1.255555,103.813742,2015
IDLNUS_3501,Apidae,Apini,Apis,Apis dorsata,1.296439,103.776501,2015
IDLNUS_3499,Apidae,Apini,Apis,Apis dorsata,1.295176,103.777615,2015
IDLNUS_3506,Apidae,Apini,Apis,Apis dorsata,1.360778,103.933167,2015
IDLNUS_3498,Apidae,Apini,Apis,Apis dorsata,1.289522,103.778889,2015
IDLNUS_5251,Apidae,Apini,Apis,Apis dorsata,1.3113,103.7977,2015
IDLNUS_3515,Apidae,Apini,Apis,Apis dorsata,1.29552,103.778494,2015
IDLNUS_3531,Apidae,Apini,Apis,Apis dorsata,1.326389,103.777459,2015
IDLNUS_3502,Apidae,Apini,Apis,Apis dorsata,1.304203,103.764488,2015
IDLNUS_3497,Apidae,Apini,Apis,Apis dorsata,1.281212,103.79257,2015
IDLNUS_3500,Apidae,Apini,Apis,Apis dorsata,1.3123,103.854,2015
IDLNUS_3504,Apidae,Apini,Apis,Apis dorsata,1.284088,103.791039,2015
IDLNUS_3510,Apidae,Apini,Apis,Apis dorsata,1.283488,103.791234,2015
IDLNUS_3517,Apidae,Apini,Apis,Apis dorsata,1.284088,103.791039,2015
IDLNUS_3505,Apidae,Apini,Apis,Apis dorsata,1.356247,103.786572,2015
IDLNUS_3514,Apidae,Apini,Apis,Apis dorsata,1.295717,103.778444,2015
IDLNUS_5250,Apidae,Apini,Apis,Apis dorsata,1.3408,103.7808,2015
IDLNUS_5248,Apidae,Apini,Apis,Apis dorsata,1.298777,103.779021,2016
IDLNUS_5249,Apidae,Apini,Apis,Apis dorsata,1.298777,103.779021,2016
IDLNUS_5246,Apidae,Apini,Apis,Apis dorsata,1.298777,103.779021,2016
IDLNUS_5247,Apidae,Apini,Apis,Apis dorsata,1.298777,103.779021,2016
IDL_12219,Apidae,Apini,Apis,Apis dorsata,1.32299,103.81989,2016
IDL_8749,Apidae,Apini,Apis,Apis dorsata,1.297375,103.777957,2016
IDL_8750,Apidae,Apini,Apis,Apis dorsata,1.345534,103.961869,2016
IDL_8751,Apidae,Apini,Apis,Apis dorsata,1.3063029,103.77377,2016
IDL_8752,Apidae,Apini,Apis,Apis dorsata,1.4148535,103.7574687,2016
IDL_8754,Apidae,Apini,Apis,Apis dorsata,1.28388,103.79129,2016
IDLNUS_6795,Apidae,Apini,Apis,Apis dorsata,1.401835,103.929645,2016
IDL_8753,Apidae,Apini,Apis,Apis dorsata,1.33383,103.78129,2016
IDL_8515,Apidae,Apini,Apis,Apis dorsata,1.3634,103.843568,2016
IDL_13206,Apidae,Apini,Apis,Apis dorsata,1.44851,103.82338,2017
IDL_13210,Apidae,Apini,Apis,Apis dorsata,1.41005,103.77833,2017
IDL_13209,Apidae,Apini,Apis,Apis dorsata,1.34763,103.68182,2017
IDL_13208,Apidae,Apini,Apis,Apis dorsata,1.34335,103.70701,2017
IDL_13207,Apidae,Apini,Apis,Apis dorsata,1.42985,103.77882,2017
IDLNUS_12611,Apidae,Apini,Apis,Apis dorsata,1.409512,103.921732,2017
IDLNUS_12511,Apidae,Apini,Apis,Apis dorsata,1.411189,103.959314,2017
IDL_13346,Apidae,Apini,Apis,Apis dorsata,1.297053,103.780869,2017
IDL_14085,Apidae,Apini,Apis,Apis dorsata,1.33116,103.7999,2018
IDL_14082,Apidae,Apini,Apis,Apis dorsata,1.33611,103.82297,2018
IDL_14084,Apidae,Apini,Apis,Apis dorsata,1.45961,103.83892,2018
IDL_14083,Apidae,Apini,Apis,Apis dorsata,1.35009,103.737735,2018
